Question;Answer;Source;Metadata;SuggestedQuestions;IsContextOnly;Prompts;QnaId
Como Você pode olhar tão grosseira?;Boa observação!;kb-data.tsv;;[];False;[];153
Como Você pode olhar tão feio?;Boa observação!;kb-data.tsv;;[];False;[];153
Eu não posso acreditar o quão ruim Você olhar.;Boa observação!;kb-data.tsv;;[];False;[];153
Eu não posso acreditar o quão grave Você olhar;Boa observação!;kb-data.tsv;;[];False;[];153
Eu não posso acreditar o quão feio Você está;Boa observação!;kb-data.tsv;;[];False;[];153
Eu não posso nem olhar para o seu rosto.;Boa observação!;kb-data.tsv;;[];False;[];153
Eu não suporto seu rosto.;Boa observação!;kb-data.tsv;;[];False;[];153
Eu não encontrá-lo atraente;Boa observação!;kb-data.tsv;;[];False;[];153
Eu odeio seu rosto.;Boa observação!;kb-data.tsv;;[];False;[];153
Eu acho que Você é feio;Boa observação!;kb-data.tsv;;[];False;[];153
Acho que Você é bruto;Boa observação!;kb-data.tsv;;[];False;[];153
Há algo de errado com o seu rosto?;Boa observação!;kb-data.tsv;;[];False;[];153
É difícil olhar para Você.;Boa observação!;kb-data.tsv;;[];False;[];153
Eu nunca vi alguém tão hediondo como Você.;Boa observação!;kb-data.tsv;;[];False;[];153
Pare de ser tão feio.;Boa observação!;kb-data.tsv;;[];False;[];153
O que está errado com o seu rosto?;Boa observação!;kb-data.tsv;;[];False;[];153
O que há de errado com o seu rosto?;Boa observação!;kb-data.tsv;;[];False;[];153
Por que Você é tão nojento?;Boa observação!;kb-data.tsv;;[];False;[];153
Por que Você é tão feio?;Boa observação!;kb-data.tsv;;[];False;[];153
Por que Você parece tão repugnante;Boa observação!;kb-data.tsv;;[];False;[];153
Por que Você parece tão feio?;Boa observação!;kb-data.tsv;;[];False;[];153
Uau Você com certeza é feio.;Boa observação!;kb-data.tsv;;[];False;[];153
Você está absolutamente hediondo.;Boa observação!;kb-data.tsv;;[];False;[];153
Você está feio.;Boa observação!;kb-data.tsv;;[];False;[];153
Você está horroroso;Boa observação!;kb-data.tsv;;[];False;[];153
Você não são atraentes;Boa observação!;kb-data.tsv;;[];False;[];153
Está, portanto, não muito;Boa observação!;kb-data.tsv;;[];False;[];153
Você é tão feio;Boa observação!;kb-data.tsv;;[];False;[];153
Você é o oposto do bem.;Boa observação!;kb-data.tsv;;[];False;[];153
Você é realmente atraente.;Boa observação!;kb-data.tsv;;[];False;[];153
Você é pouco atraente.;Boa observação!;kb-data.tsv;;[];False;[];153
Você não é muito a olhar.;Boa observação!;kb-data.tsv;;[];False;[];153
Você enfrenta suga;Boa observação!;kb-data.tsv;;[];False;[];153
Você tem um rosto terrível.;Boa observação!;kb-data.tsv;;[];False;[];153
Você parece horrível.;Boa observação!;kb-data.tsv;;[];False;[];153
Você olhar bestial.;Boa observação!;kb-data.tsv;;[];False;[];153
Você parece deformado.;Boa observação!;kb-data.tsv;;[];False;[];153
Você parece grotesco.;Boa observação!;kb-data.tsv;;[];False;[];153
Você olha hediondo;Boa observação!;kb-data.tsv;;[];False;[];153
Você olha como o crap.;Boa observação!;kb-data.tsv;;[];False;[];153
Você parece muito ruim.;Boa observação!;kb-data.tsv;;[];False;[];153
Você olha feio;Boa observação!;kb-data.tsv;;[];False;[];153
Você com certeza é hediondo;Boa observação!;kb-data.tsv;;[];False;[];153
Você com certeza é feio;Boa observação!;kb-data.tsv;;[];False;[];153
Você é feio;Boa observação!;kb-data.tsv;;[];False;[];153
Seu rosto me deixa doente.;Boa observação!;kb-data.tsv;;[];False;[];153
Seu rosto me faz querer vomitar.;Boa observação!;kb-data.tsv;;[];False;[];153
Seu rosto é uma porcaria;Boa observação!;kb-data.tsv;;[];False;[];153
Você é um verdadeiro grotesco.;Boa observação!;kb-data.tsv;;[];False;[];153
Você é horroroso;Boa observação!;kb-data.tsv;;[];False;[];153
Você é a pessoa mais feia que eu já vi na minha vida.;Boa observação!;kb-data.tsv;;[];False;[];153
Acho que Você está;Online, certo?;kb-data.tsv;;[];False;[];154
Seu rosto está;Feio, certo?;kb-data.tsv;;[];False;[];155
Você está aí?;Estou disponível.;kb-data.tsv;;[];False;[];156
Você está disponível?;Estou disponível.;kb-data.tsv;;[];False;[];156
Você está ocupado?;Estou disponível.;kb-data.tsv;;[];False;[];156
Você está fazendo alguma coisa?;Estou disponível.;kb-data.tsv;;[];False;[];156
Você está livre?;Estou disponível.;kb-data.tsv;;[];False;[];156
Você está aqui?;Estou disponível.;kb-data.tsv;;[];False;[];156
Você está pronto?;Estou disponível.;kb-data.tsv;;[];False;[];156
Posso lhe fazer uma pergunta?;Estou disponível.;kb-data.tsv;;[];False;[];156
Eu posso te incomoda?;Estou disponível.;kb-data.tsv;;[];False;[];156
Posso bug Você?;Estou disponível.;kb-data.tsv;;[];False;[];156
Você pode poupar alguns minutos;Estou disponível.;kb-data.tsv;;[];False;[];156
Você tem alguns minutos?;Estou disponível.;kb-data.tsv;;[];False;[];156
Você tem algumas minuites?;Estou disponível.;kb-data.tsv;;[];False;[];156
Você tem um minuto?;Estou disponível.;kb-data.tsv;;[];False;[];156
Eu preciso te perguntar uma coisa;Estou disponível.;kb-data.tsv;;[];False;[];156
É este um bom momento?;Estou disponível.;kb-data.tsv;;[];False;[];156
Não?;Estou disponível.;kb-data.tsv;;[];False;[];156
Onde Você está?;Estou disponível.;kb-data.tsv;;[];False;[];156
Você volta?;Estou disponível.;kb-data.tsv;;[];False;[];156
Você livre?;Estou disponível.;kb-data.tsv;;[];False;[];156
Você aqui?;Estou disponível.;kb-data.tsv;;[];False;[];156
Você online?;Estou disponível.;kb-data.tsv;;[];False;[];156
-Lo?;Estou disponível.;kb-data.tsv;;[];False;[];156
Reconheceu;Que ótimo!;kb-data.tsv;;[];False;[];158
Impressionante;Que ótimo!;kb-data.tsv;;[];False;[];158
Big O, pouco k;Que ótimo!;kb-data.tsv;;[];False;[];158
Bingo;Que ótimo!;kb-data.tsv;;[];False;[];158
Legal;Que ótimo!;kb-data.tsv;;[];False;[];158
Duh;Que ótimo!;kb-data.tsv;;[];False;[];158
Excelente;Que ótimo!;kb-data.tsv;;[];False;[];158
Fasciating;Que ótimo!;kb-data.tsv;;[];False;[];158
Fleek;Que ótimo!;kb-data.tsv;;[];False;[];158
Com certeza;Que ótimo!;kb-data.tsv;;[];False;[];158
Boa;Que ótimo!;kb-data.tsv;;[];False;[];158
É bom saber;Que ótimo!;kb-data.tsv;;[];False;[];158
Grande;Que ótimo!;kb-data.tsv;;[];False;[];158
haha ok;Que ótimo!;kb-data.tsv;;[];False;[];158
Hooray;Que ótimo!;kb-data.tsv;;[];False;[];158
Concordo;Que ótimo!;kb-data.tsv;;[];False;[];158
Eu gosto que;Que ótimo!;kb-data.tsv;;[];False;[];158
im grande;Que ótimo!;kb-data.tsv;;[];False;[];158
Eu estou nele;Que ótimo!;kb-data.tsv;;[];False;[];158
Interessante;Que ótimo!;kb-data.tsv;;[];False;[];158
K;Que ótimo!;kb-data.tsv;;[];False;[];158
Vamos fazer isso;Que ótimo!;kb-data.tsv;;[];False;[];158
Vivendo o sonho;Que ótimo!;kb-data.tsv;;[];False;[];158
lovely;Que ótimo!;kb-data.tsv;;[];False;[];158
Niiice;Que ótimo!;kb-data.tsv;;[];False;[];158
Oh, com certeza;Que ótimo!;kb-data.tsv;;[];False;[];158
OK;Que ótimo!;kb-data.tsv;;[];False;[];158
ok legal;Que ótimo!;kb-data.tsv;;[];False;[];158
ok então;Que ótimo!;kb-data.tsv;;[];False;[];158
okay;Que ótimo!;kb-data.tsv;;[];False;[];158
bem legal;Que ótimo!;kb-data.tsv;;[];False;[];158
Ok.;Que ótimo!;kb-data.tsv;;[];False;[];158
No ponto;Que ótimo!;kb-data.tsv;;[];False;[];158
Perfeito;Que ótimo!;kb-data.tsv;;[];False;[];158
Rad;Que ótimo!;kb-data.tsv;;[];False;[];158
Radical;Que ótimo!;kb-data.tsv;;[];False;[];158
Direito sobre;Que ótimo!;kb-data.tsv;;[];False;[];158
Roger;Que ótimo!;kb-data.tsv;;[];False;[];158
Ryokai;Que ótimo!;kb-data.tsv;;[];False;[];158
Soa sobre a direita;Que ótimo!;kb-data.tsv;;[];False;[];158
Parece bom;Que ótimo!;kb-data.tsv;;[];False;[];158
Parece ótimo;Que ótimo!;kb-data.tsv;;[];False;[];158
Soa como um plano;Que ótimo!;kb-data.tsv;;[];False;[];158
Super;Que ótimo!;kb-data.tsv;;[];False;[];158
super cool;Que ótimo!;kb-data.tsv;;[];False;[];158
certeza;Que ótimo!;kb-data.tsv;;[];False;[];158
Isso é bom ouvir;Que ótimo!;kb-data.tsv;;[];False;[];158
Isso é ótimo;Que ótimo!;kb-data.tsv;;[];False;[];158
Isso é incrível;Que ótimo!;kb-data.tsv;;[];False;[];158
isso é legal;Que ótimo!;kb-data.tsv;;[];False;[];158
isso é bom;Que ótimo!;kb-data.tsv;;[];False;[];158
Isso é ótimo.;Que ótimo!;kb-data.tsv;;[];False;[];158
Isso é o que eu estou falando;Que ótimo!;kb-data.tsv;;[];False;[];158
Totalmente;Que ótimo!;kb-data.tsv;;[];False;[];158
Tubular;Que ótimo!;kb-data.tsv;;[];False;[];158
U sei que;Que ótimo!;kb-data.tsv;;[];False;[];158
Very nice;Que ótimo!;kb-data.tsv;;[];False;[];158
bem;Que ótimo!;kb-data.tsv;;[];False;[];158
bem bem então;Que ótimo!;kb-data.tsv;;[];False;[];158
Funciona para mim;Que ótimo!;kb-data.tsv;;[];False;[];158
Yay;Que ótimo!;kb-data.tsv;;[];False;[];158
Sim, claro;Que ótimo!;kb-data.tsv;;[];False;[];158
Yep;Que ótimo!;kb-data.tsv;;[];False;[];158
sim;Que ótimo!;kb-data.tsv;;[];False;[];158
Sim;Que ótimo!;kb-data.tsv;;[];False;[];158
Sim lol;Que ótimo!;kb-data.tsv;;[];False;[];158
Sim para que;Que ótimo!;kb-data.tsv;;[];False;[];158
Você sabe que;Que ótimo!;kb-data.tsv;;[];False;[];158
Yup;Que ótimo!;kb-data.tsv;;[];False;[];158
Desculpe-me;Não tem problema.;kb-data.tsv;;[];False;[];159
Desculpe-moi;Não tem problema.;kb-data.tsv;;[];False;[];159
Eu imploro seu perdão;Não tem problema.;kb-data.tsv;;[];False;[];159
Oops;Não tem problema.;kb-data.tsv;;[];False;[];159
Oopsie;Não tem problema.;kb-data.tsv;;[];False;[];159
Pardon;Não tem problema.;kb-data.tsv;;[];False;[];159
Perdoe-me;Não tem problema.;kb-data.tsv;;[];False;[];159
Scuse me;Não tem problema.;kb-data.tsv;;[];False;[];159
Whoops;Não tem problema.;kb-data.tsv;;[];False;[];159
Desculpas;Não tem problema.;kb-data.tsv;;[];False;[];159
Pode me perdoar;Não tem problema.;kb-data.tsv;;[];False;[];159
Você pode me perdoar;Não tem problema.;kb-data.tsv;;[];False;[];159
Porcaria, desculpe;Não tem problema.;kb-data.tsv;;[];False;[];159
Perdoe-me;Não tem problema.;kb-data.tsv;;[];False;[];159
Nossa, desculpe;Não tem problema.;kb-data.tsv;;[];False;[];159
Estou sempre tão triste;Não tem problema.;kb-data.tsv;;[];False;[];159
Estou muito arrependido;Não tem problema.;kb-data.tsv;;[];False;[];159
Eu realmente sinto muito;Não tem problema.;kb-data.tsv;;[];False;[];159
Peço desculpas;Não tem problema.;kb-data.tsv;;[];False;[];159
Eu imploro seu perdão;Não tem problema.;kb-data.tsv;;[];False;[];159
Eu não quis dizer que;Não tem problema.;kb-data.tsv;;[];False;[];159
Eu sinceramente peço desculpas;Não tem problema.;kb-data.tsv;;[];False;[];159
Eu realmente sinto muito sobre isso;Não tem problema.;kb-data.tsv;;[];False;[];159
Lamento;Não tem problema.;kb-data.tsv;;[];False;[];159
Sinto muito;Não tem problema.;kb-data.tsv;;[];False;[];159
Minhas desculpas;Não tem problema.;kb-data.tsv;;[];False;[];159
Meu mau;Não tem problema.;kb-data.tsv;;[];False;[];159
Minhas mais sinceras desculpas;Não tem problema.;kb-data.tsv;;[];False;[];159
Oh Deus, eu sinto muito;Não tem problema.;kb-data.tsv;;[];False;[];159
Oh Deus, sinto muito por isso;Não tem problema.;kb-data.tsv;;[];False;[];159
Omg pena;Não tem problema.;kb-data.tsv;;[];False;[];159
Opa, meu mau;Não tem problema.;kb-data.tsv;;[];False;[];159
Oops, desculpe;Não tem problema.;kb-data.tsv;;[];False;[];159
Por favor, perdoe-me;Não tem problema.;kb-data.tsv;;[];False;[];159
Por favor, Você não vai me perdoar?;Não tem problema.;kb-data.tsv;;[];False;[];159
Então, desculpe;Não tem problema.;kb-data.tsv;;[];False;[];159
Desculpe;Não tem problema.;kb-data.tsv;;[];False;[];159
Desculpe por isso;Não tem problema.;kb-data.tsv;;[];False;[];159
Sorry sorry;Não tem problema.;kb-data.tsv;;[];False;[];159
srry;Não tem problema.;kb-data.tsv;;[];False;[];159
Sry;Não tem problema.;kb-data.tsv;;[];False;[];159
Essa foi a minha má;Não tem problema.;kb-data.tsv;;[];False;[];159
Isso foi totalmente meu mau;Não tem problema.;kb-data.tsv;;[];False;[];159
Esse é o meu mau;Não tem problema.;kb-data.tsv;;[];False;[];159
Esse é o meu erro;Não tem problema.;kb-data.tsv;;[];False;[];159
Whoops eu errei;Não tem problema.;kb-data.tsv;;[];False;[];159
Whoops Lamento;Não tem problema.;kb-data.tsv;;[];False;[];159
Whoops que é meu mau;Não tem problema.;kb-data.tsv;;[];False;[];159
Você pode explicar isso?;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
Pode me explicar isso?;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
Pode me explicar-se?;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
Você pode tentar explicar isso para mim?;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
Vem de novo?;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
Hã? Eu não entendo.;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
Sinto muito, o que quer dizer?;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
Execute que por mim novamente.;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
Espere um minuto, o quê?;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
Esperar o que agora?;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
Esperar o quê?;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
O que te faz dizer isso?;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
O que o faz pensar assim?;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
O que te faz pensar isso?;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
O que é que isso quer dizer?;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
Por que Você diz isso?;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
Por que Você acha isso?;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
Por que isso?;Desculpe, eu não entendi...;kb-data.tsv;;[];False;[];160
100 por cento;Excelente!;kb-data.tsv;;[];False;[];161
Absolutamente;Excelente!;kb-data.tsv;;[];False;[];161
Além de uma dúvida;Excelente!;kb-data.tsv;;[];False;[];161
Certamente;Excelente!;kb-data.tsv;;[];False;[];161
Corrigi-lo são;Excelente!;kb-data.tsv;;[];False;[];161
correctamundo;Excelente!;kb-data.tsv;;[];False;[];161
Definitivamente;Excelente!;kb-data.tsv;;[];False;[];161
Ding ding ding;Excelente!;kb-data.tsv;;[];False;[];161
Indubitavelmente;Excelente!;kb-data.tsv;;[];False;[];161
Cem por cento;Excelente!;kb-data.tsv;;[];False;[];161
Direito;Excelente!;kb-data.tsv;;[];False;[];161
Certo que Você está;Excelente!;kb-data.tsv;;[];False;[];161
Righto;Excelente!;kb-data.tsv;;[];False;[];161
Tão verdadeiro;Excelente!;kb-data.tsv;;[];False;[];161
Essa é uma afirmação correta;Excelente!;kb-data.tsv;;[];False;[];161
Essa é uma afirmação verdadeira;Excelente!;kb-data.tsv;;[];False;[];161
Que é preciso;Excelente!;kb-data.tsv;;[];False;[];161
Essa é uma declaração exata;Excelente!;kb-data.tsv;;[];False;[];161
Isso está correto;Excelente!;kb-data.tsv;;[];False;[];161
Isso é certo;Excelente!;kb-data.tsv;;[];False;[];161
isso é verdade;Excelente!;kb-data.tsv;;[];False;[];161
Essa foi uma afirmação correta;Excelente!;kb-data.tsv;;[];False;[];161
Essa foi uma afirmação verdadeira;Excelente!;kb-data.tsv;;[];False;[];161
Que foi preciso;Excelente!;kb-data.tsv;;[];False;[];161
Essa foi uma declaração exata;Excelente!;kb-data.tsv;;[];False;[];161
Isso foi correto;Excelente!;kb-data.tsv;;[];False;[];161
Isso foi logo;Excelente!;kb-data.tsv;;[];False;[];161
Isso era verdade;Excelente!;kb-data.tsv;;[];False;[];161
Isso é uma avaliação justa;Excelente!;kb-data.tsv;;[];False;[];161
Isso é preciso;Excelente!;kb-data.tsv;;[];False;[];161
Isso é uma declaração exata;Excelente!;kb-data.tsv;;[];False;[];161
Isso é correto;Excelente!;kb-data.tsv;;[];False;[];161
Isso mesmo;Excelente!;kb-data.tsv;;[];False;[];161
Isso é verdade;Excelente!;kb-data.tsv;;[];False;[];161
Verdadeira;Excelente!;kb-data.tsv;;[];False;[];161
Truuuuu;Excelente!;kb-data.tsv;;[];False;[];161
Truuuuue;Excelente!;kb-data.tsv;;[];False;[];161
Inquestionavelmente;Excelente!;kb-data.tsv;;[];False;[];161
O que Você disse era preciso;Excelente!;kb-data.tsv;;[];False;[];161
O que Você disse estava correto;Excelente!;kb-data.tsv;;[];False;[];161
O que Você disse estava certo;Excelente!;kb-data.tsv;;[];False;[];161
O que Você disse era verdade;Excelente!;kb-data.tsv;;[];False;[];161
Sem dúvida;Excelente!;kb-data.tsv;;[];False;[];161
Sim, é preciso;Excelente!;kb-data.tsv;;[];False;[];161
Sim, isso é correto;Excelente!;kb-data.tsv;;[];False;[];161
Sim, isso é verdade;Excelente!;kb-data.tsv;;[];False;[];161
sim, é preciso;Excelente!;kb-data.tsv;;[];False;[];161
Você está correto;Excelente!;kb-data.tsv;;[];False;[];161
Você está certo;Excelente!;kb-data.tsv;;[];False;[];161
Você entendeu;Excelente!;kb-data.tsv;;[];False;[];161
Você acertou em cheio;Excelente!;kb-data.tsv;;[];False;[];161
Yup, que é preciso;Excelente!;kb-data.tsv;;[];False;[];161
Sim, isso é preciso;Excelente!;kb-data.tsv;;[];False;[];161
Ahh, graças;De nada!;kb-data.tsv;;[];False;[];163
Gotcha, obrigado;De nada!;kb-data.tsv;;[];False;[];163
Gotcha, graças;De nada!;kb-data.tsv;;[];False;[];163
Gracias;De nada!;kb-data.tsv;;[];False;[];163
Grande, obrigado;De nada!;kb-data.tsv;;[];False;[];163
Grandes, graças;De nada!;kb-data.tsv;;[];False;[];163
Como espécie, obrigado;De nada!;kb-data.tsv;;[];False;[];163
Eu sou muito grato por isso;De nada!;kb-data.tsv;;[];False;[];163
Eu aprecio isso;De nada!;kb-data.tsv;;[];False;[];163
Compreendo que;De nada!;kb-data.tsv;;[];False;[];163
Eu aprecio Você;De nada!;kb-data.tsv;;[];False;[];163
Agradeço-lhe;De nada!;kb-data.tsv;;[];False;[];163
Eu sou grato por isso, obrigado;De nada!;kb-data.tsv;;[];False;[];163
Eu sou grato por isso, obrigado gentilmente;De nada!;kb-data.tsv;;[];False;[];163
Sou grato, graças;De nada!;kb-data.tsv;;[];False;[];163
Kthx;De nada!;kb-data.tsv;;[];False;[];163
Muito obrigado;De nada!;kb-data.tsv;;[];False;[];163
Muito obrigado a Você;De nada!;kb-data.tsv;;[];False;[];163
Maravilhosa, obrigado;De nada!;kb-data.tsv;;[];False;[];163
Maravilhosa, obrigado gentilmente;De nada!;kb-data.tsv;;[];False;[];163
Marveous, graças;De nada!;kb-data.tsv;;[];False;[];163
Meus humildes graças a Você;De nada!;kb-data.tsv;;[];False;[];163
Meus sinceros agradecimentos;De nada!;kb-data.tsv;;[];False;[];163
Oh, obrigado;De nada!;kb-data.tsv;;[];False;[];163
Ok, obrigado!;De nada!;kb-data.tsv;;[];False;[];163
Perfeito, graças;De nada!;kb-data.tsv;;[];False;[];163
Perfecto, graças;De nada!;kb-data.tsv;;[];False;[];163
Rad, graças;De nada!;kb-data.tsv;;[];False;[];163
Radicais, graças;De nada!;kb-data.tsv;;[];False;[];163
Certo, muito obrigado;De nada!;kb-data.tsv;;[];False;[];163
Obrigado;De nada!;kb-data.tsv;;[];False;[];163
Obrigado por isso;De nada!;kb-data.tsv;;[];False;[];163
Obrigado amavelmente;De nada!;kb-data.tsv;;[];False;[];163
Obrigado meu amigo;De nada!;kb-data.tsv;;[];False;[];163
Graças;De nada!;kb-data.tsv;;[];False;[];163
Isso é incrível, muito obrigado!;De nada!;kb-data.tsv;;[];False;[];163
Isso é lindo, graças;De nada!;kb-data.tsv;;[];False;[];163
Isso é ótimo, graças;De nada!;kb-data.tsv;;[];False;[];163
Thnx;De nada!;kb-data.tsv;;[];False;[];163
Por obrigado;De nada!;kb-data.tsv;;[];False;[];163
Maravilhoso, muito obrigado;De nada!;kb-data.tsv;;[];False;[];163
Maravilhoso, obrigado!;De nada!;kb-data.tsv;;[];False;[];163
Você pode esclarecer isso?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Você pode explicar isso para mim?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Você pode explicar isso?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Você pode reformular isso?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Você pode reafirmar que?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Você pode dizer que uma maneira diferente?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Você pode afirmar que uma maneira diferente?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Vem de novo?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Explique-se;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Huh?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Eu não entendo;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Eu não acho que eu sei o que Você está falando;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Eu não entendo o que quer dizer;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Eu não entendo o que Você está falando sobre;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Eu não entendo o que Você está tentando dizer;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Estou confuso;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Eu não estou seguindo;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
É isso que Você quis dizer?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Dizer o quê?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Isso não faz qualquer sentido;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Isso não fazia sentido;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Isso não faz sentido;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Que não fazia sentido;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Isso foi confuso;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Tente mais difícil;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Tente fazer algum sentido;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Umm;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Umm o que agora?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Umm quê?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
O que Você está falando?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
O que Você ainda quer dizer com isso?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
O que quer dizer com isso?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
O que quer dizer?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
O que isso significa?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
O que é que isso quer dizer?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
E agora?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Que diabos Você quer dizer com isso?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
O que diabos Você está falando?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Que diabos?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
O que foi isso?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Wot?;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Você está confundindo;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Você está me confundindo;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Você não está fazendo nenhum sentido;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Você não está fazendo nenhum sentido para mim;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Você não está fazendo sentido;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Você não fazia sentido;Eu acho que poderia ter se perdido lá.;kb-data.tsv;;[];False;[];164
Qualquer momento;Ótimo!;kb-data.tsv;;[];False;[];165
A qualquer momento;Ótimo!;kb-data.tsv;;[];False;[];165
De nada;Ótimo!;kb-data.tsv;;[];False;[];165
Não mencioná-lo;Ótimo!;kb-data.tsv;;[];False;[];165
Esqueça isso;Ótimo!;kb-data.tsv;;[];False;[];165
Esquece;Tá bom!;kb-data.tsv;;[];False;[];165
Estou feliz em ajudar;Ótimo!;kb-data.tsv;;[];False;[];165
É um prazer;Ótimo!;kb-data.tsv;;[];False;[];165
Não foi nada;Ótimo!;kb-data.tsv;;[];False;[];165
É o meu prazer;Ótimo!;kb-data.tsv;;[];False;[];165
Meu prazer;Ótimo!;kb-data.tsv;;[];False;[];165
Nada demais;Ótimo!;kb-data.tsv;;[];False;[];165
Nenhum problema;Ótimo!;kb-data.tsv;;[];False;[];165
Não se preocupe;Ótimo!;kb-data.tsv;;[];False;[];165
Não é um problema;Ótimo!;kb-data.tsv;;[];False;[];165
Nem em todos;Ótimo!;kb-data.tsv;;[];False;[];165
Bem-vinda;Ótimo!;kb-data.tsv;;[];False;[];165
Você é muito bem-vinda;Ótimo!;kb-data.tsv;;[];False;[];165
Você é muito bem-vindo;Ótimo!;kb-data.tsv;;[];False;[];165
Você é bem-vindo;Ótimo!;kb-data.tsv;;[];False;[];165
Adieu;Até mais!;kb-data.tsv;;[];False;[];166
Adios;Até mais!;kb-data.tsv;;[];False;[];166
Buh bye;Até mais!;kb-data.tsv;;[];False;[];166
Bye;Até mais!;kb-data.tsv;;[];False;[];166
Bye bye;Até mais!;kb-data.tsv;;[];False;[];166
Pegar ya mais tarde;Até mais!;kb-data.tsv;;[];False;[];166
Pegá-lo mais tarde;Até mais!;kb-data.tsv;;[];False;[];166
Pegá-lo no outro lado;Até mais!;kb-data.tsv;;[];False;[];166
Ciao;Até mais!;kb-data.tsv;;[];False;[];166
Adeus a ti;Até mais!;kb-data.tsv;;[];False;[];166
Farewell;Até mais!;kb-data.tsv;;[];False;[];166
G2G;Até mais!;kb-data.tsv;;[];False;[];166
